feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,target
1.0,43.011724728999866,1.0,9763.971958670101,1.0,1.4455397019950098,119.24621930899724,1.0,19.211045121997635,37.0,5.046898915999474,4.9882752710001315,105.4103655149954,0.9882752710001314,0.0,0.0,1.0,0.0,0.0,23.01172472899987,0.0,0.0,6.0,10.98827527100013,3.035174186999606,1.133444997419043e+16,0.0,0.0,6.0,7.058623644999344,2.035174186999606,11.023449457999737,0.0,16.155446029800498,0.30234494579997373,-0.8882259844103557,2
1.0,1.0,1.8829062691374614,171.0,1.0,1.0,138.12650030619938,1.0,1.1170937308625386,2.8829062691374614,3.0,2.8829062691374614,135.96983475583548,1.0,0.0,0.0,1.0,0.11709373086253871,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.837950091859813,0.7458968348113313,1.6178722156320682,2
1.0,2.8596215576116655,1.0,9500.0,1.0,1.6198738525372218,134.49132454835916,1.0,1.0,1.0,64.27523511970529,5.169558483880277,125.38249197510483,0.3099369262686109,0.0,0.0,0.6900630737313891,0.3099369262686109,0.6900630737313891,20.239747705074443,0.0,0.0,7.0,4.830441516119723,0.0,0.0,1.3801261474627782,0.0,7.309936926268611,4.830441516119723,0.0,0.0,1.3801261474627782,9.180678323969914,2.940930618895472,-0.30607259106259405,1
1.0,1.0,1.0,9085.0,1.0,1.0,130.0,1.0,37.0,11.0,90.0,90.0,122.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,12.4,0.0,7.6,2.6,0.32,3
1.0,42.77763890230909,1.0,9238.0,1.0,1.0,124.11243042806362,1.0,20.056215214031806,17.99937506039092,5.222361097690906,4.888819451154546,114.83922566190044,0.9444097255772734,0.0,0.05559027442272657,1.0,0.05559027442272657,0.0,22.33354164653636,0.0,4.8332291767318205,9.888819451154546,15.0,7.944409725577273,11.0,0.0,1.8888194511545469,6.944409725577273,16.055590274422727,4.777638902309094,11.133291670692728,0.0,9.477826384191818,-0.6777013962700016,-2.849831266305549,2
2.0,39.0,1.0,8014.0,0.0,1.0,150.0,1.0,37.0,38.0,3.0,7.0,134.5,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,8.0,5.0,1.18333333333333e+16,0.0,0.0,6.0,6.0,6.0,13.0,0.0,16.2,0.3,-0.92,3
1.1324963131303005,2.6782866329838066,1.0,9500.0,1.0,1.7949778787818031,125.3577400454518,1.0,19.794977878781804,37.9558345622899,8.8233382491596,7.955834562289899,117.49177248990516,0.0,0.0,0.0,0.9558345622898998,0.9558345622898998,0.0,20.883308754202005,0.0,0.0,8.0,11.9558345622899,5.0,11994.491875589283,1.1324963131303005,0.0,8.0,11.9558345622899,5.0,11994.491875589283,1.1324963131303005,10.73816838720586,1.3028360370377796,1.5253559727289132,1
1.0,1.0,1.0,9853.0,1.0,1.0,127.7496121797725,1.0,19.0,37.861068019974724,2.4167959400758354,7.0,125.26060263570172,0.8610680199747216,0.0,0.0,1.0,0.0,1.0,18.86106801997472,0.0,0.0,6.0,9.277863960050556,4.861068019974722,12.172213603994944,0.0,0.0,6.0,9.722136039949444,4.0,11.395801014981041,0.0,8.6975626421997,2.627786396005056,-0.28852207251071915,2
1.0,18.0,1.0,9500.0,1.0,1.0,135.0,1.0,1.0,38.0,4.0,5.0,127.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,6.0,1.37416666666666e+16,0.0,0.0,8.0,9.0,7.0,149125.0,0.0,16.2,0.3,-0.92,3
1.0,1.0,3.0,9500.0,1.0,1.0,149.0,1.0,1.0,1.0,4.0,4.0,129.3,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.1,0.0,0.0,8.0,8.0,7.0,13.1,0.0,12.7,3.7,-1.7,3
1.0,17.0,1.0,9254.0,1.0,1.0,121.0,1.0,1.0,1.0,4.0,4.0,123.1,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,11.0,6.0,1.11666666666666e+16,0.0,0.0,6.0,14.0,3.0,1.46667e+16,0.0,7.6,2.6,0.32,2
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,32.07017519329327,9.0,7.547758311856304,107.26120844071848,0.7261208440718481,0.0,0.0,1.0,0.7261208440718481,0.0,30.726120844071847,0.0,0.0,6.0,7.452241688143696,0.0,0.0,0.0,0.0,6.0,8.904483376287391,0.0,0.0,0.0,14.803216304766424,0.38216374677844556,-0.11479528157123342,1
1.0,17.0,3.0,9500.0,1.0,1.0,133.0,1.0,3.0,19.0,2.0,5.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,8.0,1.34274999999999e+16,0.0,0.0,8.0,8.0,8.0,1.34275e+16,0.0,9.4,-0.8,-3.12,3
1.0,9.867345366764336,2.5542090854227713,9261.69009326821,1.0,1.0,130.55420908542277,1.0,21.505736160642527,37.44579091457723,6.783163658308916,6.783163658308916,122.38437548142842,1.0,0.0,0.0,1.0,0.554209085422771,0.44579091457722897,18.0,0.0,0.0,6.445790914577229,7.337372743731687,6.0,1.2825903484756998e+16,0.0,0.0,6.8915818291544575,9.337372743731686,5.445790914577229,5745.876008755642,0.0,13.538519975860192,1.8192599879300961,-1.3495912393704472,2
1.0,39.0,1.0,8014.0,0.0,1.0,133.1,1.0,34.68704712240359,6.374094244807187,2.06114136721078,2.3740942448071873,113.34714658197305,0.7709842925321355,0.0,0.22901570746786448,0.7709842925321355,0.22901570746786448,0.0,35.351298441889426,0.0,0.0,6.0,10.625905755192813,0.0,0.0,0.0,0.0,5.770984292532136,1.3740942448071873,0.0,0.0,0.0,8.69927539584575,2.1190670143174843,0.656653089977761,1
1.0,1.0,1.0,9662.575472236855,1.0,1.0,143.80897089936371,1.0,1.0,23.034038361771522,6.3820582012725975,8.808970899363702,140.05722923235936,0.5955145503181493,0.0,0.0,1.0,0.0,0.5955145503181493,18.0,0.0,0.0,6.404485449681851,6.404485449681851,6.0,1.3844793754407606e+16,0.0,0.0,6.808970899363701,10.044854496818507,3.5730873019088953,8.33720370445409,0.40448544968185074,11.625831084586405,0.5595514550318149,1.9269683465731744,1
1.0,1.0,1.0,9773.0,1.0,1.0,141.0,1.0,38.0,38.0,9.0,9.0,128.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,15.5,0.0,0.0,6.0,6.0,6.0,14.0,0.0,11.1,0.6,2.02,3
1.0,1.0,2.0,9670.0,1.0,1.0,131.0,1.0,1.0,19.0,4.0,7.0,135.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,1.31666666666666e+16,0.0,0.0,6.0,8.0,6.0,1.24286e+16,0.0,8.9,1.4,3.51,3
1.0,1.0,1.0,9670.0,1.0,1.0,139.0,1.0,38.0,19.0,5.0,7.0,130.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,1.23333333333333e+16,0.0,0.0,6.0,7.0,5.0,14.2,0.0,13.9,-0.3,0.79,3
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,12.0,38.0,4.0,9.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,5.0,10.6,0.0,0.0,6.0,10.0,6.0,1.17143e+16,0.0,11.1,0.6,2.02,1
1.0,1.0,1.0,9147.0,1.0,1.0,126.0,1.0,3.0,19.0,3.0,3.0,115.2,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,12.6,0.0,0.0,5.0,13.0,5.0,11.8,5.0,16.2,0.3,-0.92,3
2.0,48.03895464896941,1.0,9853.0,1.0,3.714291571778041,130.7649367156829,1.0,37.0,37.0,7.0,8.0,116.0311596189309,0.0,0.0,0.0,1.0,0.0,0.0,36.480522675515296,0.0,0.0,6.753246220747451,5.2727235452321555,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.701302588543609,1.1285708428221959,2.416880757911207,1
1.0,17.0,1.0,9991.0,0.0,40.0,127.0,1.0,37.0,37.0,6.0,6.0,124.9,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,5.0,10.0,5.0,1.35714285714285e+16,0.0,0.0,5.0,14.0,5.0,1.23333e+16,3.0,16.2,0.3,-0.92,3
1.0,17.0,1.0,9147.0,1.0,1.0,140.94352585911022,1.0,37.757059267611226,37.757059267611226,7.485881464777553,5.242940732388776,135.6836428844545,0.24294073238877667,0.0,0.24294073238877667,0.7570592676112233,0.0,0.24294073238877667,18.242940732388778,0.0,0.0,5.0,8.028237070444893,1.9717629295551067,11.437293318299798,0.7570592676112233,0.0,5.0,8.785296338056117,0.9717629295551067,2.91528878866532,0.0,9.81299924506092,-0.4598829746557126,-1.8712846355216883,2
1.6922227602289506,32.536677964807964,1.0,9095.464426152215,1.0,1.0,141.38223728641063,1.0,31.46000968412111,25.920019368242222,90.0,7.845559321602654,113.2618866830613,0.3077772397710494,0.0,0.3077772397710494,0.6922227602289506,1.0,0.0,30.922227602289507,0.0,0.0,5.692222760228951,2.4622179181683954,0.0,0.0,0.0,0.0,5.692222760228951,1.5388861988552471,0.0,0.0,0.0,10.369111864320532,0.7228900725036911,0.24420261471269966,1
1.0,40.16314957409051,1.8908903682342504,9670.0,1.0,1.0,126.81780736468501,1.0,2.7817807364685008,2.7817807364685008,4.89089036823425,4.89089036823425,120.8288213025732,0.8908903682342503,0.0,0.0,1.0,0.10910963176574973,0.0,19.0,0.0,0.0,5.0,5.5455481588287485,3.563561472937001,12.249742563220941,0.0,0.0,5.89089036823425,8.563561472937002,4.4544518411712515,11.225218639751553,0.0,12.143540877994676,3.5799794050576756,-1.4795985438331856,2
1.0,17.0,1.0,9147.0,1.0,1.0,118.0,1.0,1.0,38.0,9.0,9.0,118.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,2.0,10.5,0.0,0.0,5.0,5.0,4.0,11.75,0.0,12.4,0.5,1.79,2
1.0,1.0,3.0,9070.0,1.0,1.0,129.0,1.0,5.0,3.0,5.0,7.0,124.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,7.0,5.0,12.0,0.0,12.4,0.5,1.79,3
1.0,1.0,5.0,9147.0,1.0,1.0,125.0,1.0,37.0,38.0,7.0,7.0,122.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,1.0,11.0,0.0,0.0,5.0,9.0,2.0,12.5,0.0,7.6,2.6,0.32,2
1.0,42.810620366171484,1.0,9003.0,1.0,39.0,132.15930549257232,1.0,9.484962929371894,1.0,1.5946898169142565,3.973449084571283,137.0357619912692,0.5946898169142566,0.0,0.0,1.0,1.0,0.0,23.189379633828512,0.0,2.3787592676570264,7.78406945074277,12.594689816914256,5.973449084571283,1.33333333333333e+16,0.0,2.973449084571283,8.378759267657026,12.0,6.56813890148554,779703765854456.1,0.0,15.916282871839979,1.3132754577143586,-2.1926739748892343,2
1.0,17.0,2.0,9773.0,1.0,1.0,148.0,1.0,3.0,38.0,2.0,6.0,144.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,1.51666666666666e+16,0.0,0.0,6.0,7.0,6.0,1.42857e+16,0.0,12.4,0.5,1.79,3
1.0,1.0,2.2047407092764626,9670.0,1.0,1.0,125.20474070927646,1.0,1.5984197635745125,1.5984197635745125,4.60632094570195,4.60632094570195,121.407042061311,1.0,0.0,0.0,1.0,0.5984197635745125,0.0,20.598419763574512,0.0,0.0,5.401580236425487,7.0,1.7952592907235376,6.582617399319638,0.0,0.0,5.401580236425487,5.401580236425487,2.39367905429805,7.629851985575035,0.0,11.05359003325919,1.6763654562213788,-0.17795949316760445,1
1.0,1.0,1.0,9853.0,1.0,1.0,137.92015504635157,1.0,12.06426357879764,8.343720916567204,6.9600775231757765,2.2239534860945342,129.49931783522717,0.4079844953648447,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.407984495364845,5.0,12.71840310092703,0.0,0.0,6.0,11.552093027810932,3.815968990729689,10.571178293510783,0.0,9.4,-0.8,-3.12,2
1.0,17.0,1.0,9853.0,1.0,1.0,133.1,1.0,34.0,19.0,0.0,3.0,117.1,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,1
1.0,1.0,1.607487618132466,9670.0,1.0,1.0,125.38203433125136,1.0,3.0631033317318153,1.8481280954668835,2.8481280954668833,3.1518719045331167,125.96053680762486,1.0,0.0,0.0,1.0,0.8481280954668835,0.0,20.696256190933767,0.0,0.0,5.151871904533117,5.936896668268185,2.5443842864006507,9.329409050135718,0.0,0.0,5.151871904533117,4.240640477334417,3.392512381867534,10.813633217202765,0.0,7.6,2.6,0.32,1
1.0,1.0,6.0,9500.0,1.0,1.0,125.0,1.0,19.0,19.0,9.0,9.0,115.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,1.35571428571428e+16,0.0,0.0,8.0,9.0,8.0,13.2,0.0,12.4,0.5,1.79,3
1.6445466506258222,39.0,1.0,9147.0,1.0,4.909986843115956,131.10190538305994,1.0,37.0,37.0,9.0,9.0,125.75551902116933,0.0,0.0,0.0,1.0,0.35545334937417783,0.0,32.867279903754934,0.0,0.0,2.4218133974967113,0.6445466506258222,0.0,0.0,0.6445466506258222,0.0,5.0,0.0,0.0,0.0,0.0,10.302365310876151,0.6180026313768088,0.012496722041495989,1
1.0,42.0,1.0,9119.0,1.0,1.0,120.0,1.0,1.0,1.0,5.0,7.0,108.6,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0,7.0,13.0,5.0,12.0,0.0,2.0,7.0,7.0,3.0,11.0,0.0,15.5,2.8,-4.06,1
1.0,44.0,1.0,9003.0,1.0,39.0,150.0,1.0,1.0,19.0,4.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,6.0,8.0,6.0,13.0,0.0,0.0,6.0,10.0,6.0,12625.0,0.0,15.5,2.8,-4.06,3
1.0,16.0,4.0,9500.0,1.0,1.0,145.0,1.0,1.0,1.0,4.0,4.0,127.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.11,0.0,0.0,8.0,8.0,8.0,13.11,0.0,9.4,-0.8,-3.12,3
1.0,26.984761436344098,1.0,9513.518111164301,1.0,16.17683738324303,130.99085686180646,1.0,9.390247319260222,2.201219085092472,3.798780914907528,3.798780914907528,125.94573670441807,0.6006095425462361,0.0,0.0,0.3993904574537639,0.0,0.6006095425462361,19.597561829815056,0.0,0.0,6.600609542546236,8.198171372361292,6.600609542546236,1.239982584498671e+16,0.0,0.0,6.600609542546236,9.597561829815056,5.201219085092472,1.3466456778515084e+16,0.0,11.535977019194842,1.9591466404352693,0.48661423707500706,2
1.6379852057932975,39.0,1.0,8014.0,0.0,1.0,141.02812399312677,1.0,30.48373370427936,37.0,4.6379852057932975,4.3620147942067025,128.34574849848605,0.0,0.0,0.0,1.0,0.0,0.0,41.01783726372627,0.0,0.0,6.0,7.275970411586595,4.6379852057932975,13.473294822027654,0.0,0.0,6.0,6.6379852057932975,3.189926028966488,8.29380767531287,0.0,14.486358576221233,3.125813314786032,-3.205645085672182,2
1.0,4.2745305926544415,1.4093163240818052,9254.0,1.0,1.0,119.84192345836813,1.0,37.0,37.0,7.409316324081805,6.795341837959097,116.1033209069804,0.2046581620409026,0.0,0.0,1.0,0.0,0.2046581620409026,18.409316324081804,0.0,0.0,6.0,10.204658162040902,4.795341837959097,12.056739286571368,0.0,0.0,6.0,10.409316324081805,4.590683675918195,11.477205102775459,0.0,14.439939806448237,0.7707137726940758,-0.6662238790692807,2
1.0,17.0,1.0,171.0,1.0,1.0,145.0,1.0,37.0,37.0,9.0,1.0,150.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,1
1.0,42.9420795394412,1.0,9147.0,1.0,1.0,123.69504552670558,1.0,2.0425682900583695,1.0,4.0,4.0,114.72435457912927,0.0,0.0,0.0,0.9420795394412017,1.0,0.0,22.173761381676396,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,7.826238618323605,1.8841590788824034,10.83391470357382,0.0,15.5,2.8,-4.06,1
1.0,17.0,1.585149532325472,9123.56335514442,1.0,1.0,129.60694392023115,1.0,14.903953273721697,19.0,6.659401870698112,6.659401870698112,121.29039532737217,0.41485046767452805,0.0,0.0,0.585149532325472,0.585149532325472,0.0,20.244551403023586,0.0,0.0,5.414850467674528,0.0,0.0,0.0,0.0,0.0,3.7554485969764158,0.8297009353490561,0.0,0.0,0.8297009353490561,11.155448596976417,-0.039305607976886425,-0.24691579628193283,1
1.0,42.0,1.0,8014.0,0.0,1.0,120.0,1.0,37.0,38.0,90.0,7.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,9.0,11.0,19.0,9.0,1.34444444444444e+16,1.0,5.0,7.0,7.0,7.0,1.47143e+16,0.0,7.6,2.6,0.32,1
1.0,17.0,5.0,9500.0,1.0,1.0,130.0,1.0,19.0,1.0,9.0,4.0,128.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,6.0,13.39,0.0,0.0,8.0,10.0,7.0,1.27571e+16,0.0,11.1,0.6,2.02,2
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,3.0,8.0,130.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,2
1.0,7.050821398180259,1.0203285592721039,9119.0,1.0,2.9898357203639483,120.05082139818026,1.0,19.0,18.908521483275532,1.015246419454078,1.0203285592721039,119.99034393434574,0.005082139818025966,0.0,0.005082139818025966,0.0,1.0,0.0,39.92885004254764,0.0,0.994917860181974,5.0,7.020328559272103,1.0,12.984753580545922,0.0,1.989835720363948,5.0,5.045739258362234,1.9949178601819741,13.984753580545922,0.0,12.6806878686915,3.6883110784185407,-1.6735220515480846,1
1.0,53.0,1.0,9003.0,1.0,42.0,130.0,1.0,1.0,1.0,144.0,144.0,125.8,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,7.0,13.0,21.0,11.0,1.19090909090909e+16,0.0,5.0,11.0,14.0,11.0,1.07273e+16,0.0,8.9,1.4,3.51,3
1.0,1.0,3.0,9085.0,1.0,1.0,147.0,1.0,19.0,19.0,9.0,1.0,135.6,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,1.67142857142857e+16,0.0,0.0,6.0,6.0,6.0,1.53333e+16,0.0,13.9,-0.3,0.79,3
1.0,39.0,1.0,9070.0,1.0,1.0,139.3,1.0,38.0,38.0,5.0,5.0,117.5,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1
1.0,1.0,1.0,171.0,1.0,1.0,123.61973871406623,1.0,37.0,37.323947742813246,9.0,4.943686456879473,117.31973871406623,1.0,0.0,0.32394774281324556,1.0,0.32394774281324556,0.0,19.352104514373508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816894062936157,0.30142232556503457,-2.0056197647224354,1
1.0,1.0,1.0,9254.0,1.0,1.0,132.0,1.0,19.0,38.0,9.0,7.0,120.1,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,1.23333333333333e+16,0.0,0.0,6.0,7.0,6.0,1.18333e+16,0.0,13.9,-0.3,0.79,3
1.0,17.0,2.0,9147.0,1.0,1.0,133.0,1.0,19.0,1.0,9.0,3.0,120.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,15.0,2.0,10.0,0.0,0.0,5.0,14.0,2.0,12.0,0.0,13.9,-0.3,0.79,1
1.0,1.0,1.0,9773.0,1.0,1.0,131.0,1.0,38.0,1.0,5.0,7.0,131.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,1.27142857142857e+16,0.0,0.0,6.0,8.0,5.0,1.18333e+16,0.0,13.9,-0.3,0.79,3
1.0,1.0,3.0,9238.0,1.0,1.0,124.0,1.0,19.0,1.0,7.0,10.0,116.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,13.9,-0.3,0.79,1
1.0,15.0,1.0,9119.0,1.0,1.0,133.1,41.0,1.0,3.0,5.0,8.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,11.1,0.6,2.02,1
1.0,43.0,1.0,171.0,1.0,1.0,144.0,1.0,19.0,19.0,9.0,4.0,121.6,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,2
1.0,1.5864506748736158,1.146612668718404,9670.0,1.0,1.0,119.2199190030776,1.0,1.6597570092328162,19.403184838975612,4.109959501538803,9.890040498461197,115.60629418482084,1.0,0.0,0.0,1.0,0.0,0.03665316717960099,19.0,0.0,0.0,5.963346832820399,8.0,3.963346832820399,10.9816734164102,0.0,0.0,5.963346832820399,8.890040498461197,4.0,11.0274898753847,0.03665316717960099,10.682709865025277,1.443983800615521,1.6879525026049667,2
1.0,1.0,5.588840383248725,9500.0,1.0,1.0,123.2892769340102,32.7768076649745,1.0,1.0,9.0,4.972100958121812,118.5415525124366,1.0,0.0,0.0,1.0,0.0,0.0,20.588840383248726,0.7944201916243625,0.0,7.0,10.383260574873088,4.205579808375638,13.400073260114215,0.0,0.0,7.0,8.794420191624363,5.0,13.852892769340102,0.0,10.380470670685268,1.011159616751275,1.6705143257614163,2
1.821512947407441,39.71394821037023,1.0,9423.2505673852,1.0,15.787233053333937,127.19207855918629,1.0,37.0,37.82151294740744,9.0,7.3569741051851185,101.8386528944442,1.0,0.0,0.0,1.0,1.0,0.0,41.39361652666697,0.0,1.249409368147913,8.713948210370237,8.713948210370237,7.0,1.159874196767718e+16,0.0,0.7139482103702361,8.713948210370237,8.713948210370237,7.0,1.1675217033443992e+16,0.0,10.228841431703811,1.6141844631110707,1.4865483853185661,2
1.0,17.0,1.0,9070.0,1.0,1.0,133.1,1.0,38.0,19.0,5.0,5.0,128.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,6.0,6.0,11.5,0.0,0.0,6.0,6.0,6.0,1.23333e+16,0.0,9.4,-0.8,-3.12,3
2.0,39.0,1.0,9853.0,1.0,1.0,130.0,1.0,37.0,19.0,7.0,3.0,140.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,0.0,0.0,6.0,7.0,6.0,1.61428571428571e+16,0.0,0.0,6.0,10.0,6.0,16.2,0.0,9.4,-0.8,-3.12,3
1.0,51.0,1.0,9991.0,0.0,39.0,120.0,1.0,1.0,4.0,4.0,10.0,118.1,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,13.0,15.0,17.0,13.0,12.0,0.0,9.0,13.0,13.0,9.0,1.13333e+16,0.0,8.9,1.4,3.51,1
1.4685394167685843,18.804497837206206,2.0629211664628313,9334.60558588069,1.0,1.0,138.06965982986813,1.0,18.930340170131867,18.930340170131867,2.8741576670743374,3.9370788335371687,126.93842656621823,0.5314605832314157,0.0,0.0,1.0,0.0,0.0,26.433709501834517,0.0,0.0,6.5943817496942465,8.531460583231416,4.5943817496942465,7097.4954168076965,1.0629211664628313,0.0,6.5943817496942465,10.405618250305753,5.062921166462831,13359.056182503058,1.0629211664628313,10.05595518347602,0.2307867168908857,-0.8428984345046802,2
1.0,1.0,1.0,9126.33130797014,1.0,1.0,130.4829996853671,1.0,3.934953623887361,3.934953623887361,3.48915893731456,8.592367552237867,134.9835198865602,1.0,0.0,0.0815264895524267,1.0,0.0,0.0,20.163052979104855,0.0,0.0,6.0,10.836947020895147,5.918473510447574,1.33333333333333e+16,0.0,0.0,6.0,10.570685426866987,5.836947020895146,12.869557616716117,0.0,15.890199339700779,0.31630529791048534,-0.6990632133129238,2
1.0,1.0,3.0,9556.0,1.0,1.0,132.0,1.0,38.0,37.0,7.0,7.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,1.16777777777777e+16,0.0,0.0,8.0,8.0,8.0,13.8,0.0,12.7,3.7,-1.7,3
1.0,50.79423887970445,1.0,9070.440916686348,1.0,1.0,117.38212779483459,1.0,4.882422216973971,1.0,2.0587888915130144,9.79423887970445,120.29394445756508,1.0,0.0,0.0,1.0,0.0,0.0,20.97060555424349,0.0,0.0,6.0,7.176366674539044,5.0,12.188242221697397,0.0,0.0,6.0,7.352733349078088,4.0,12.582363332546095,0.0,9.002880560147776,1.3735449988191433,3.459441553298807,2
1.0,15.569984056644863,1.0,9632.819585472767,1.0,1.0,123.71500797167757,1.0,37.0,36.301856067265774,3.5362559787581764,3.5362559787581764,123.1171999557462,0.08937599645969607,0.0,0.9106240035403039,1.0,1.0,0.0,19.536255978758177,0.0,0.0,6.0,7.089375996459696,6.0,1.31666666666666e+16,0.0,0.0,6.0,8.910624003540304,5.0,13.14637440212418,0.0,8.783811204602396,1.5072511957516352,3.224890571293569,2
1.0,46.90715304051952,1.0,9605.760779938899,0.5116058699350604,1.0,114.8839413006494,1.0,37.48839413006494,20.394599577792054,7.046423479740241,6.069635219610363,118.8887731671819,0.0,0.0,0.4883941300649396,1.0,0.4883941300649396,0.0,30.139270439220724,0.0,6.581241089545423,13.069635219610362,19.604452829415543,10.069635219610362,1.0703041629232142e+16,0.5116058699350604,6.069635219610363,11.534817609805181,15.092846959480482,9.0,1.2428772904843098e+16,0.0,13.985978196798687,1.676693500850639,-1.2028943391201032,2
1.0,17.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,1.0,9.0,5.0,113.4,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,10.0,5.0,1.18571428571428e+16,0.0,0.0,6.0,8.0,6.0,1.16667e+16,0.0,12.7,3.7,-1.7,3
1.0,7.0,1.0,8014.0,0.0,3.0,120.0,1.0,19.0,37.0,5.0,3.0,121.3,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,7.0,11.0,13.0,11.0,1.34545454545454e+16,0.0,5.0,11.0,13.0,7.0,1.24286e+16,0.0,12.7,3.7,-1.7,3
